waktu,Unnamed: 0,kelembaban,suhu,permukaan,hujan,curah
2020-03-10 00:27:59,19523,66.0,38.0,25.0,115.0,0.0
2020-03-10 00:28:06,19524,67.0,38.0,25.0,115.0,0.0
2020-03-10 00:28:12,19525,67.0,37.0,25.0,115.0,0.0
2020-03-10 00:28:19,19526,67.0,37.0,25.0,115.0,0.0
2020-03-10 00:28:25,19527,66.0,37.0,25.0,115.0,0.0
2020-03-10 00:28:47,19528,66.0,38.0,25.0,115.0,0.0
2020-03-10 00:28:51,19529,67.0,37.0,25.0,115.0,0.0
2020-03-10 00:29:11,19530,67.0,38.0,25.0,115.0,0.0
2020-03-10 00:29:23,19531,67.0,37.0,25.0,115.0,0.0
2020-03-10 00:29:36,19532,67.0,38.0,25.0,115.0,0.0
2020-03-10 00:29:42,19533,67.0,37.0,25.0,115.0,0.0
2020-03-10 00:29:49,19534,67.0,37.0,25.0,115.0,0.0
2020-03-10 00:29:55,19535,67.0,35.0,25.0,115.0,0.0
2020-03-10 00:30:02,19536,66.0,36.0,25.0,115.0,0.0
2020-03-10 00:30:08,19537,67.0,36.0,25.0,115.0,0.0
2020-03-10 00:30:15,19538,67.0,36.0,26.0,115.0,0.0
2020-03-10 00:30:22,19539,67.0,36.0,25.0,115.0,0.0
2020-03-10 00:30:28,19540,67.0,35.0,25.0,115.0,0.0
2020-03-10 00:30:35,19541,67.0,36.0,25.0,115.0,0.0
2020-03-10 00:30:41,19542,67.0,36.0,25.0,115.0,0.0
2020-03-10 00:30:54,19543,66.0,36.0,25.0,115.0,0.0
2020-03-10 00:31:06,19544,66.0,36.0,25.0,115.0,0.0
2020-03-10 00:31:08,19545,66.0,35.0,25.0,115.0,0.0
2020-03-10 00:31:14,19546,66.0,34.0,25.0,115.0,0.0
2020-03-10 00:31:20,19547,66.0,35.0,25.0,115.0,0.0
2020-03-10 00:31:27,19548,67.0,35.0,25.0,115.0,0.0
2020-03-10 00:31:33,19549,67.0,35.0,25.0,115.0,0.0
2020-03-10 00:31:40,19550,67.0,37.0,25.0,115.0,0.0
2020-03-10 00:31:46,19551,66.0,35.0,25.0,115.0,0.0
2020-03-10 00:31:53,19552,66.0,37.0,25.0,115.0,0.0
2020-03-10 00:31:59,19553,66.0,35.0,25.0,115.0,0.0
2020-03-10 00:32:06,19554,66.0,37.0,25.0,115.0,0.0
2020-03-10 00:32:13,19555,66.0,38.0,25.0,115.0,0.0
2020-03-10 00:32:25,19556,66.0,38.0,25.0,115.0,0.0
2020-03-10 00:32:32,19557,67.0,37.0,25.0,115.0,0.0
2020-03-10 00:32:38,19558,66.0,37.0,25.0,115.0,0.0
2020-03-10 00:32:45,19559,67.0,37.0,25.0,115.0,0.0
2020-03-10 00:32:51,19560,67.0,36.0,25.0,115.0,0.0
2020-03-10 00:32:58,19561,66.0,37.0,25.0,115.0,0.0
2020-03-10 00:33:04,19562,67.0,37.0,25.0,115.0,0.0
2020-03-10 00:33:17,19563,66.0,36.0,25.0,115.0,0.0
2020-03-10 00:33:30,19564,67.0,28.0,25.0,115.0,0.0
2020-03-10 00:33:43,19565,66.0,28.0,25.0,115.0,0.0
2020-03-10 00:33:49,19566,67.0,28.0,25.0,115.0,0.0
2020-03-10 00:33:56,19567,66.0,28.0,25.0,115.0,0.0
2020-03-10 00:34:02,19568,67.0,28.0,25.0,115.0,0.0
2020-03-10 00:34:09,19569,67.0,28.0,25.0,115.0,0.0
2020-03-10 00:34:15,19570,67.0,41.0,25.0,115.0,0.0
2020-03-10 00:34:22,19571,67.0,42.0,25.0,115.0,0.0
2020-03-10 00:34:28,19572,67.0,41.0,25.0,115.0,0.0
2020-03-10 00:34:35,19573,66.0,38.0,25.0,115.0,0.0
2020-03-10 00:34:42,19574,66.0,39.0,25.0,115.0,0.0
2020-03-10 00:34:48,19575,66.0,40.0,25.0,115.0,0.0
2020-03-10 00:34:55,19576,67.0,39.0,25.0,115.0,0.0
2020-03-10 00:35:01,19577,67.0,38.0,25.0,115.0,0.0
2020-03-10 00:35:14,19578,67.0,37.0,25.0,115.0,0.0
2020-03-10 00:35:20,19579,66.0,38.0,25.0,115.0,0.0
2020-03-10 00:35:27,19580,66.0,36.0,25.0,115.0,0.0
2020-03-10 00:35:34,19581,66.0,34.0,25.0,115.0,0.0
2020-03-10 00:35:40,19582,67.0,39.0,25.0,115.0,0.0
2020-03-10 00:35:47,19583,67.0,38.0,25.0,115.0,0.0
2020-03-10 00:35:53,19584,67.0,36.0,25.0,115.0,0.0
2020-03-10 00:36:00,19585,66.0,37.0,25.0,115.0,0.0
2020-03-10 00:36:06,19586,66.0,36.0,25.0,115.0,0.0
2020-03-10 00:36:13,19587,67.0,28.0,25.0,115.0,0.0
2020-03-10 00:36:19,19588,66.0,28.0,25.0,115.0,0.0
2020-03-10 00:36:26,19589,67.0,28.0,25.0,115.0,0.0
2020-03-10 00:36:33,19590,66.0,28.0,25.0,115.0,0.0
2020-03-10 00:36:39,19591,67.0,28.0,25.0,115.0,0.0
2020-03-10 00:36:52,19592,66.0,28.0,25.0,115.0,0.0
2020-03-10 00:37:05,19593,67.0,28.0,25.0,115.0,0.0
2020-03-10 00:37:17,19594,67.0,28.0,25.0,115.0,0.0
2020-03-10 00:37:24,19595,67.0,28.0,25.0,115.0,0.0
2020-03-10 00:37:30,19596,67.0,42.0,25.0,115.0,0.0
2020-03-10 00:37:37,19597,66.0,42.0,25.0,115.0,0.0
2020-03-10 00:37:44,19598,66.0,41.0,25.0,115.0,0.0
2020-03-10 00:37:50,19599,67.0,40.0,25.0,115.0,0.0
2020-03-10 00:37:57,19600,66.0,39.0,25.0,115.0,0.0
2020-03-10 00:38:03,19601,66.0,38.0,25.0,115.0,0.0
2020-03-10 00:38:10,19602,66.0,34.0,25.0,115.0,0.0
2020-03-10 00:38:16,19603,67.0,37.0,25.0,115.0,0.0
2020-03-10 00:38:23,19604,67.0,37.0,25.0,115.0,0.0
2020-03-10 00:38:35,19605,67.0,36.0,25.0,115.0,0.0
2020-03-10 00:38:42,19606,67.0,28.0,25.0,115.0,0.0
2020-03-10 00:38:48,19607,66.0,28.0,25.0,115.0,0.0
2020-03-10 00:38:55,19608,67.0,28.0,25.0,115.0,0.0
2020-03-10 00:39:14,19609,66.0,28.0,25.0,115.0,0.0
2020-03-10 00:39:21,19610,67.0,28.0,25.0,115.0,0.0
2020-03-10 00:39:33,19611,67.0,28.0,25.0,115.0,0.0
2020-03-10 00:39:40,19612,66.0,28.0,25.0,115.0,0.0
2020-03-10 00:39:53,19613,67.0,28.0,25.0,115.0,0.0
2020-03-10 00:40:06,19614,66.0,28.0,25.0,115.0,0.0
2020-03-10 00:40:19,19615,67.0,28.0,25.0,115.0,0.0
2020-03-10 00:40:26,19616,67.0,41.0,25.0,115.0,0.0
2020-03-10 00:40:31,19617,67.0,40.0,25.0,115.0,0.0
2020-03-10 00:40:38,19618,67.0,41.0,25.0,115.0,0.0
2020-03-10 00:40:45,19619,67.0,40.0,25.0,115.0,0.0
2020-03-10 00:40:51,19620,67.0,40.0,26.0,115.0,0.0
2020-03-10 00:40:58,19621,66.0,41.0,25.0,115.0,0.0
2020-03-10 00:41:04,19622,66.0,38.0,25.0,115.0,0.0
2020-03-10 00:41:11,19623,67.0,37.0,25.0,115.0,0.0
2020-03-10 00:41:17,19624,67.0,37.0,25.0,115.0,0.0
2020-03-10 00:41:24,19625,66.0,28.0,25.0,115.0,0.0
2020-03-10 00:41:31,19626,67.0,28.0,25.0,115.0,0.0
2020-03-10 00:41:37,19627,66.0,28.0,25.0,115.0,0.0
2020-03-10 00:41:44,19628,67.0,28.0,25.0,115.0,0.0
2020-03-10 00:41:50,19629,66.0,28.0,25.0,115.0,0.0
2020-03-10 00:42:03,19630,67.0,28.0,25.0,115.0,0.0
2020-03-10 00:42:16,19631,67.0,28.0,25.0,115.0,0.0
2020-03-10 00:42:23,19632,66.0,41.0,25.0,115.0,0.0
2020-03-10 00:42:29,19633,67.0,41.0,25.0,115.0,0.0
2020-03-10 00:42:35,19634,66.0,41.0,25.0,115.0,0.0
2020-03-10 00:42:42,19635,67.0,41.0,25.0,115.0,0.0
2020-03-10 00:42:48,19636,66.0,40.0,25.0,115.0,0.0
2020-03-10 00:42:55,19637,67.0,41.0,25.0,115.0,0.0
2020-03-10 00:43:01,19638,67.0,40.0,25.0,115.0,0.0
2020-03-10 00:43:08,19639,67.0,39.0,25.0,115.0,0.0
2020-03-10 00:43:15,19640,67.0,39.0,26.0,115.0,0.0
2020-03-10 00:43:21,19641,67.0,40.0,25.0,115.0,0.0
2020-03-10 00:43:28,19642,66.0,39.0,25.0,115.0,0.0
2020-03-10 00:43:53,19643,66.0,37.0,25.0,115.0,0.0
2020-03-10 00:43:59,19644,67.0,28.0,25.0,115.0,0.0
2020-03-10 00:44:06,19645,66.0,28.0,26.0,115.0,0.0
2020-03-10 00:44:12,19646,67.0,28.0,25.0,115.0,0.0
2020-03-10 00:44:19,19647,67.0,28.0,25.0,115.0,0.0
2020-03-10 00:44:45,19648,66.0,28.0,25.0,115.0,0.0
2020-03-10 00:44:52,19649,67.0,28.0,25.0,115.0,0.0
2020-03-10 00:44:58,19650,66.0,28.0,25.0,115.0,0.0
2020-03-10 00:45:05,19651,67.0,28.0,25.0,115.0,0.0
2020-03-10 00:45:11,19652,66.0,28.0,25.0,115.0,0.0
2020-03-10 00:45:17,19653,66.0,28.0,25.0,115.0,0.0
2020-03-10 00:45:24,19654,66.0,28.0,25.0,115.0,0.0
2020-03-10 00:45:37,19655,66.0,28.0,25.0,115.0,0.0
2020-03-10 00:45:44,19656,66.0,28.0,25.0,115.0,0.0
2020-03-10 00:45:50,19657,66.0,28.0,25.0,115.0,0.0
2020-03-10 00:45:57,19658,67.0,28.0,25.0,115.0,0.0
2020-03-10 00:46:03,19659,66.0,28.0,25.0,115.0,0.0
2020-03-10 00:46:10,19660,67.0,28.0,25.0,115.0,0.0
2020-03-10 00:46:17,19661,66.0,28.0,25.0,115.0,0.0
2020-03-10 00:46:23,19662,67.0,28.0,25.0,115.0,0.0
2020-03-10 00:46:36,19663,66.0,28.0,25.0,115.0,0.0
2020-03-10 00:46:48,19664,67.0,28.0,25.0,115.0,0.0
2020-03-10 00:46:55,19665,67.0,28.0,25.0,115.0,0.0
2020-03-10 00:47:01,19666,67.0,28.0,25.0,115.0,0.0
2020-03-10 00:47:14,19667,66.0,28.0,25.0,115.0,0.0
2020-03-10 00:47:21,19668,66.0,41.0,26.0,115.0,0.0
2020-03-10 00:47:27,19669,66.0,41.0,25.0,115.0,0.0
2020-03-10 00:47:41,19670,67.0,41.0,25.0,115.0,0.0
2020-03-10 00:47:47,19671,67.0,40.0,25.0,115.0,0.0
2020-03-10 00:47:54,19672,67.0,39.0,25.0,115.0,0.0
2020-03-10 00:48:00,19673,67.0,40.0,25.0,115.0,0.0
2020-03-10 00:48:07,19674,66.0,41.0,25.0,115.0,0.0
2020-03-10 00:48:13,19675,67.0,41.0,25.0,115.0,0.0
2020-03-10 00:48:20,19676,67.0,39.0,25.0,115.0,0.0
2020-03-10 00:48:26,19677,67.0,40.0,25.0,115.0,0.0
2020-03-10 00:48:33,19678,67.0,38.0,25.0,115.0,0.0
2020-03-10 00:48:39,19679,67.0,38.0,25.0,115.0,0.0
2020-03-10 00:48:40,19680,67.0,28.0,25.0,115.0,0.0
2020-03-10 00:48:46,19681,66.0,28.0,25.0,115.0,0.0
2020-03-10 00:48:58,19682,67.0,28.0,25.0,115.0,0.0
2020-03-10 00:49:12,19683,66.0,28.0,25.0,115.0,0.0
2020-03-10 00:49:17,19684,67.0,28.0,25.0,115.0,0.0
2020-03-10 00:49:31,19685,66.0,28.0,25.0,115.0,0.0
2020-03-10 00:49:40,19686,66.0,28.0,25.0,115.0,0.0
2020-03-10 00:49:44,19687,66.0,28.0,25.0,115.0,0.0
2020-03-10 00:49:56,19688,67.0,28.0,25.0,115.0,0.0
2020-03-10 00:50:10,19689,67.0,28.0,25.0,116.0,1.0
2020-03-10 00:50:22,19690,67.0,28.0,25.0,116.0,0.0
2020-03-10 00:50:42,19691,67.0,28.0,25.0,116.0,0.0
2020-03-10 00:51:01,19692,67.0,28.0,25.0,116.0,0.0
2020-03-10 00:51:07,19693,67.0,28.0,25.0,116.0,0.0
2020-03-10 00:51:14,19694,66.0,28.0,25.0,116.0,0.0
2020-03-10 00:51:33,19695,67.0,28.0,25.0,116.0,0.0
2020-03-10 00:51:46,19696,66.0,28.0,25.0,116.0,0.0
2020-03-10 00:51:52,19697,67.0,28.0,25.0,116.0,0.0
2020-03-10 00:51:59,19698,66.0,28.0,25.0,116.0,0.0
2020-03-10 00:52:11,19699,66.0,28.0,25.0,116.0,0.0
2020-03-10 00:52:25,19700,66.0,28.0,26.0,116.0,0.0
2020-03-10 00:52:31,19701,66.0,28.0,25.0,116.0,0.0
2020-03-10 00:52:44,19702,66.0,42.0,25.0,116.0,0.0
2020-03-10 00:52:56,19703,66.0,42.0,25.0,116.0,0.0
2020-03-10 00:53:03,19704,67.0,42.0,25.0,116.0,0.0
2020-03-10 00:53:10,19705,66.0,41.0,25.0,116.0,0.0
2020-03-10 00:53:23,19706,67.0,41.0,25.0,116.0,0.0
2020-03-10 00:53:35,19707,67.0,41.0,25.0,116.0,0.0
2020-03-10 00:53:42,19708,67.0,41.0,25.0,116.0,0.0
2020-03-10 00:53:49,19709,66.0,40.0,25.0,116.0,0.0
2020-03-10 00:53:55,19710,66.0,39.0,25.0,116.0,0.0
2020-03-10 00:54:02,19711,66.0,40.0,25.0,116.0,0.0
2020-03-10 00:54:09,19712,67.0,39.0,25.0,116.0,0.0
2020-03-10 00:54:15,19713,67.0,40.0,25.0,116.0,0.0
2020-03-10 00:54:21,19714,67.0,40.0,25.0,116.0,0.0
2020-03-10 00:54:23,19715,67.0,39.0,25.0,116.0,0.0
2020-03-10 00:54:28,19716,66.0,40.0,25.0,116.0,0.0
2020-03-10 00:54:35,19717,66.0,38.0,25.0,116.0,0.0
2020-03-10 00:54:41,19718,66.0,32.0,26.0,116.0,0.0
2020-03-10 00:54:48,19719,66.0,28.0,25.0,116.0,0.0
2020-03-10 00:54:54,19720,66.0,28.0,25.0,116.0,0.0
2020-03-10 00:55:07,19721,67.0,28.0,25.0,116.0,0.0
2020-03-10 00:55:13,19722,67.0,28.0,25.0,116.0,0.0
2020-03-10 00:55:20,19723,66.0,28.0,25.0,116.0,0.0
2020-03-10 00:55:32,19724,67.0,28.0,25.0,116.0,0.0
2020-03-10 00:55:39,19725,66.0,28.0,25.0,116.0,0.0
2020-03-10 00:55:45,19726,67.0,28.0,25.0,116.0,0.0
2020-03-10 00:55:53,19727,67.0,40.0,25.0,116.0,0.0
2020-03-10 00:55:59,19728,66.0,41.0,25.0,116.0,0.0
2020-03-10 00:56:06,19729,67.0,40.0,25.0,116.0,0.0
2020-03-10 00:56:12,19730,67.0,40.0,25.0,116.0,0.0
2020-03-10 00:56:18,19731,66.0,40.0,25.0,116.0,0.0
2020-03-10 00:56:44,19732,67.0,40.0,25.0,116.0,0.0
2020-03-10 00:56:51,19733,67.0,40.0,25.0,116.0,0.0
2020-03-10 00:56:57,19734,67.0,38.0,25.0,116.0,0.0
2020-03-10 00:57:04,19735,67.0,39.0,25.0,116.0,0.0
2020-03-10 00:57:11,19736,67.0,38.0,25.0,116.0,0.0
2020-03-10 00:57:17,19737,67.0,38.0,25.0,116.0,0.0
2020-03-10 00:57:24,19738,67.0,36.0,25.0,116.0,0.0
2020-03-10 00:57:29,19739,67.0,38.0,25.0,116.0,0.0
2020-03-10 00:57:36,19740,67.0,38.0,25.0,116.0,0.0
2020-03-10 00:57:37,19741,67.0,37.0,25.0,116.0,0.0
2020-03-10 00:57:43,19742,67.0,28.0,25.0,116.0,0.0
2020-03-10 00:57:49,19743,66.0,38.0,25.0,116.0,0.0
2020-03-10 00:57:56,19744,67.0,38.0,25.0,116.0,0.0
2020-03-10 00:58:03,19745,66.0,38.0,25.0,116.0,0.0
2020-03-10 00:58:09,19746,67.0,38.0,25.0,116.0,0.0
2020-03-10 00:58:16,19747,66.0,38.0,25.0,116.0,0.0
2020-03-10 00:58:21,19748,67.0,38.0,25.0,116.0,0.0
2020-03-10 00:58:23,19749,67.0,28.0,25.0,116.0,0.0
