waktu,Unnamed: 0,kelembaban,suhu,permukaan,hujan,curah
2020-03-09 11:06:51,14193,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:06:57,14194,67.0,43.0,32.0,101.0,0.0
2020-03-09 11:06:59,14195,67.0,44.0,32.0,101.0,0.0
2020-03-09 11:07:04,14196,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:07:14,14197,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:07:17,14198,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:07:24,14199,67.0,44.0,32.0,101.0,0.0
2020-03-09 11:07:30,14200,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:07:37,14201,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:07:44,14202,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:08:05,14203,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:08:09,14204,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:08:35,14205,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:08:48,14206,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:08:54,14207,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:09:07,14208,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:09:13,14209,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:09:20,14210,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:09:27,14211,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:09:46,14212,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:09:52,14213,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:10:05,14214,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:10:18,14215,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:10:25,14216,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:10:31,14217,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:10:38,14218,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:10:44,14219,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:10:50,14220,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:11:04,14221,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:11:10,14222,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:11:23,14223,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:11:29,14224,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:11:36,14225,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:11:43,14226,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:11:55,14227,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:12:02,14228,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:12:15,14229,68.0,44.0,33.0,101.0,0.0
2020-03-09 11:12:21,14230,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:12:34,14231,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:12:40,14232,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:12:47,14233,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:12:53,14234,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:13:00,14235,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:13:06,14236,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:13:13,14237,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:13:20,14238,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:13:26,14239,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:13:33,14240,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:13:52,14241,68.0,44.0,33.0,101.0,0.0
2020-03-09 11:13:59,14242,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:14:11,14243,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:14:24,14244,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:14:31,14245,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:14:37,14246,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:14:44,14247,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:15:16,14248,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:15:34,14249,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:15:41,14250,68.0,44.0,33.0,101.0,0.0
2020-03-09 11:15:55,14251,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:16:07,14252,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:16:14,14253,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:16:20,14254,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:16:26,14255,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:16:40,14256,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:16:46,14257,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:16:53,14258,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:17:00,14259,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:17:05,14260,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:17:32,14261,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:17:44,14262,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:17:56,14263,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:18:10,14264,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:18:17,14265,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:18:23,14266,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:18:36,14267,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:18:42,14268,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:18:49,14269,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:18:55,14270,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:19:08,14271,67.0,43.0,34.0,101.0,0.0
2020-03-09 11:19:14,14272,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:19:34,14273,67.0,43.0,34.0,101.0,0.0
2020-03-09 11:19:46,14274,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:20:00,14275,67.0,43.0,34.0,101.0,0.0
2020-03-09 11:20:06,14276,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:20:12,14277,67.0,43.0,34.0,101.0,0.0
2020-03-09 11:20:26,14278,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:20:38,14279,67.0,43.0,34.0,101.0,0.0
2020-03-09 11:20:45,14280,67.0,44.0,34.0,101.0,0.0
2020-03-09 11:20:57,14281,68.0,44.0,34.0,101.0,0.0
2020-03-09 11:21:04,14282,67.0,44.0,34.0,101.0,0.0
2020-03-09 11:21:05,14283,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:21:11,14284,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:21:18,14285,67.0,44.0,34.0,101.0,0.0
2020-03-09 11:21:24,14286,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:21:50,14287,67.0,43.0,34.0,101.0,0.0
2020-03-09 11:21:56,14288,67.0,44.0,34.0,101.0,0.0
2020-03-09 11:22:03,14289,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:22:09,14290,67.0,43.0,34.0,101.0,0.0
2020-03-09 11:22:16,14291,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:22:28,14292,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:22:35,14293,67.0,44.0,34.0,101.0,0.0
2020-03-09 11:22:42,14294,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:22:48,14295,67.0,44.0,34.0,101.0,0.0
2020-03-09 11:22:55,14296,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:23:01,14297,67.0,43.0,34.0,101.0,0.0
2020-03-09 11:23:08,14298,67.0,44.0,34.0,101.0,0.0
2020-03-09 11:23:14,14299,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:23:27,14300,67.0,44.0,34.0,101.0,0.0
2020-03-09 11:23:33,14301,67.0,44.0,34.0,101.0,0.0
2020-03-09 11:23:40,14302,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:23:47,14303,67.0,44.0,34.0,101.0,0.0
2020-03-09 11:23:59,14304,67.0,43.0,34.0,101.0,0.0
2020-03-09 11:24:13,14305,67.0,44.0,34.0,101.0,0.0
2020-03-09 11:24:19,14306,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:24:26,14307,67.0,44.0,34.0,101.0,0.0
2020-03-09 11:24:38,14308,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:24:51,14309,67.0,44.0,34.0,101.0,0.0
2020-03-09 11:24:57,14310,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:25:17,14311,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:25:23,14312,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:25:30,14313,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:25:36,14314,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:25:49,14315,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:25:56,14316,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:26:02,14317,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:26:09,14318,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:26:16,14319,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:26:22,14320,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:26:35,14321,67.0,43.0,34.0,101.0,0.0
2020-03-09 11:26:41,14322,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:26:48,14323,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:26:55,14324,67.0,44.0,34.0,101.0,0.0
2020-03-09 11:27:07,14325,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:27:32,14326,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:27:40,14327,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:27:52,14328,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:28:05,14329,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:28:18,14330,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:28:24,14331,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:28:38,14332,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:28:44,14333,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:28:57,14334,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:29:03,14335,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:29:23,14336,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:29:29,14337,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:29:55,14338,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:30:07,14339,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:30:39,14340,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:30:45,14341,68.0,44.0,33.0,101.0,0.0
2020-03-09 11:30:47,14342,68.0,44.0,34.0,101.0,0.0
2020-03-09 11:30:52,14343,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:30:59,14344,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:31:11,14345,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:31:25,14346,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:31:31,14347,67.0,44.0,34.0,101.0,0.0
2020-03-09 11:31:37,14348,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:31:44,14349,67.0,44.0,34.0,101.0,0.0
2020-03-09 11:31:50,14350,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:31:57,14351,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:32:10,14352,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:32:17,14353,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:32:29,14354,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:32:35,14355,67.0,43.0,34.0,101.0,0.0
2020-03-09 11:32:43,14356,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:33:08,14357,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:33:21,14358,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:33:27,14359,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:33:34,14360,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:33:41,14361,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:33:59,14362,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:34:06,14363,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:34:12,14364,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:34:19,14365,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:34:32,14366,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:34:45,14367,67.0,42.0,33.0,101.0,0.0
2020-03-09 11:34:52,14368,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:35:30,14369,68.0,43.0,33.0,101.0,0.0
2020-03-09 11:35:36,14370,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:36:08,14371,67.0,42.0,33.0,101.0,0.0
2020-03-09 11:36:14,14372,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:36:21,14373,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:36:40,14374,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:36:50,14375,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:37:12,14376,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:37:19,14377,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:38:48,14378,68.0,43.0,33.0,101.0,0.0
2020-03-09 11:38:54,14379,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:39:14,14380,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:39:20,14381,67.0,44.0,34.0,101.0,0.0
2020-03-09 11:39:26,14382,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:39:52,14383,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:39:59,14384,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:40:11,14385,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:40:18,14386,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:40:37,14387,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:40:56,14388,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:41:53,14389,68.0,43.0,33.0,101.0,0.0
2020-03-09 11:42:00,14390,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:42:06,14391,67.0,43.0,34.0,101.0,0.0
2020-03-09 11:42:13,14392,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:42:26,14393,67.0,43.0,34.0,101.0,0.0
2020-03-09 11:42:33,14394,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:42:52,14395,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:42:58,14396,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:43:04,14397,67.0,43.0,34.0,101.0,0.0
2020-03-09 11:43:11,14398,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:43:24,14399,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:43:31,14400,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:43:56,14401,67.0,43.0,34.0,101.0,0.0
2020-03-09 11:44:03,14402,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:44:09,14403,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:44:22,14404,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:44:28,14405,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:44:41,14406,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:45:03,14407,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:45:14,14408,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:45:32,14409,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:45:39,14410,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:45:58,14411,67.0,43.0,34.0,101.0,0.0
2020-03-09 11:46:18,14412,67.0,44.0,34.0,101.0,0.0
2020-03-09 11:46:24,14413,67.0,43.0,34.0,101.0,0.0
2020-03-09 11:46:44,14414,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:46:56,14415,67.0,44.0,34.0,101.0,0.0
2020-03-09 11:47:03,14416,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:47:09,14417,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:47:16,14418,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:47:23,14419,67.0,43.0,34.0,101.0,0.0
2020-03-09 11:47:35,14420,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:48:26,14421,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:48:33,14422,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:49:04,14423,68.0,43.0,33.0,101.0,0.0
2020-03-09 11:49:11,14424,68.0,43.0,32.0,101.0,0.0
2020-03-09 11:49:18,14425,67.0,43.0,32.0,101.0,0.0
2020-03-09 11:49:24,14426,68.0,43.0,33.0,101.0,0.0
2020-03-09 11:49:31,14427,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:50:09,14428,67.0,43.0,32.0,101.0,0.0
2020-03-09 11:50:16,14429,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:50:28,14430,68.0,43.0,33.0,101.0,0.0
2020-03-09 11:50:35,14431,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:51:00,14432,67.0,42.0,33.0,101.0,0.0
2020-03-09 11:51:07,14433,67.0,43.0,32.0,101.0,0.0
2020-03-09 11:51:13,14434,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:51:33,14435,67.0,43.0,32.0,101.0,0.0
2020-03-09 11:51:39,14436,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:52:30,14437,67.0,43.0,32.0,101.0,0.0
2020-03-09 11:52:49,14438,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:52:56,14439,67.0,44.0,33.0,101.0,0.0
2020-03-09 11:53:02,14440,67.0,43.0,32.0,101.0,0.0
2020-03-09 11:53:08,14441,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:53:34,14442,67.0,43.0,32.0,101.0,0.0
2020-03-09 11:53:54,14443,67.0,43.0,33.0,101.0,0.0
2020-03-09 11:53:59,14444,67.0,44.0,32.0,101.0,0.0
2020-03-09 11:54:06,14445,67.0,43.0,32.0,101.0,0.0
2020-03-09 11:55:29,14446,67.0,44.0,32.0,101.0,0.0
2020-03-09 11:55:35,14447,67.0,43.0,32.0,101.0,0.0
2020-03-09 11:57:23,14448,67.0,44.0,32.0,101.0,0.0
2020-03-09 11:57:30,14449,67.0,43.0,32.0,101.0,0.0
2020-03-09 11:57:42,14450,67.0,44.0,32.0,101.0,0.0
2020-03-09 11:57:49,14451,67.0,43.0,32.0,101.0,0.0
2020-03-09 11:58:27,14452,67.0,44.0,32.0,101.0,0.0
2020-03-09 11:58:34,14453,67.0,43.0,32.0,101.0,0.0
2020-03-09 11:59:50,14454,67.0,44.0,32.0,101.0,0.0
2020-03-09 12:00:03,14455,67.0,43.0,32.0,101.0,0.0
2020-03-09 12:00:16,14456,67.0,44.0,32.0,101.0,0.0
2020-03-09 12:00:22,14457,67.0,43.0,32.0,101.0,0.0
2020-03-09 12:01:06,14458,67.0,44.0,32.0,101.0,0.0
2020-03-09 12:01:13,14459,67.0,43.0,32.0,101.0,0.0
2020-03-09 12:01:20,14460,68.0,43.0,32.0,101.0,0.0
2020-03-09 12:01:26,14461,67.0,43.0,32.0,101.0,0.0
2020-03-09 12:02:11,14462,67.0,44.0,32.0,101.0,0.0
2020-03-09 12:02:17,14463,67.0,43.0,32.0,101.0,0.0
2020-03-09 12:02:30,14464,68.0,43.0,32.0,101.0,0.0
2020-03-09 12:02:37,14465,67.0,43.0,32.0,101.0,0.0
2020-03-09 12:06:12,14466,67.0,43.0,31.0,101.0,0.0
2020-03-09 12:06:18,14467,67.0,43.0,32.0,101.0,0.0
2020-03-09 12:06:25,14468,67.0,43.0,31.0,101.0,0.0
2020-03-09 12:06:57,14469,67.0,43.0,32.0,101.0,0.0
2020-03-09 12:07:04,14470,67.0,43.0,31.0,101.0,0.0
2020-03-09 12:07:10,14471,67.0,43.0,32.0,101.0,0.0
2020-03-09 12:07:54,14472,67.0,43.0,31.0,101.0,0.0
2020-03-09 12:08:01,14473,67.0,43.0,32.0,101.0,0.0
2020-03-09 12:08:08,14474,67.0,43.0,31.0,101.0,0.0
2020-03-09 12:08:14,14475,67.0,43.0,32.0,101.0,0.0
2020-03-09 12:08:21,14476,67.0,43.0,31.0,101.0,0.0
2020-03-09 12:08:28,14477,67.0,43.0,32.0,101.0,0.0
2020-03-09 12:08:40,14478,67.0,43.0,31.0,101.0,0.0
2020-03-09 12:08:47,14479,67.0,43.0,32.0,101.0,0.0
2020-03-09 12:08:53,14480,67.0,43.0,31.0,101.0,0.0
2020-03-09 12:09:06,14481,67.0,43.0,32.0,101.0,0.0
2020-03-09 12:09:15,14482,67.0,43.0,31.0,101.0,0.0
2020-03-09 12:09:26,14483,67.0,44.0,31.0,101.0,0.0
2020-03-09 12:09:32,14484,67.0,43.0,31.0,101.0,0.0
2020-03-09 12:09:51,14485,68.0,43.0,31.0,101.0,0.0
2020-03-09 12:09:57,14486,67.0,43.0,31.0,101.0,0.0
2020-03-09 12:10:11,14487,67.0,43.0,32.0,101.0,0.0
2020-03-09 12:10:17,14488,67.0,43.0,31.0,101.0,0.0
2020-03-09 12:10:27,14489,67.0,44.0,32.0,101.0,0.0
2020-03-09 12:10:30,14490,67.0,43.0,32.0,101.0,0.0
2020-03-09 12:10:49,14491,67.0,43.0,31.0,101.0,0.0
2020-03-09 12:11:02,14492,67.0,43.0,32.0,101.0,0.0
2020-03-09 12:11:09,14493,67.0,43.0,31.0,101.0,0.0
2020-03-09 12:11:15,14494,67.0,43.0,32.0,101.0,0.0
2020-03-09 12:11:28,14495,67.0,43.0,31.0,101.0,0.0
2020-03-09 12:11:35,14496,67.0,44.0,31.0,101.0,0.0
2020-03-09 12:11:41,14497,67.0,43.0,31.0,101.0,0.0
2020-03-09 12:12:07,14498,67.0,43.0,32.0,101.0,0.0
2020-03-09 12:12:19,14499,67.0,43.0,31.0,101.0,0.0
2020-03-09 12:12:26,14500,67.0,43.0,32.0,101.0,0.0
2020-03-09 12:12:32,14501,67.0,43.0,31.0,101.0,0.0
2020-03-09 12:12:39,14502,67.0,43.0,32.0,101.0,0.0
2020-03-09 12:13:04,14503,67.0,43.0,31.0,101.0,0.0
2020-03-09 12:13:43,14504,67.0,43.0,32.0,101.0,0.0
2020-03-09 12:13:56,14505,67.0,43.0,31.0,101.0,0.0
2020-03-09 12:14:08,14506,67.0,43.0,32.0,101.0,0.0
2020-03-09 12:14:15,14507,67.0,43.0,31.0,101.0,0.0
2020-03-09 12:14:28,14508,67.0,43.0,32.0,101.0,0.0
2020-03-09 12:14:34,14509,67.0,43.0,31.0,101.0,0.0
2020-03-09 12:14:41,14510,67.0,43.0,32.0,101.0,0.0
2020-03-09 12:14:47,14511,68.0,43.0,32.0,101.0,0.0
2020-03-09 12:14:54,14512,67.0,43.0,31.0,101.0,0.0
2020-03-09 12:15:07,14513,67.0,43.0,32.0,101.0,0.0
2020-03-09 12:15:19,14514,67.0,43.0,31.0,101.0,0.0
2020-03-09 12:15:26,14515,67.0,42.0,31.0,101.0,0.0
2020-03-09 12:15:32,14516,67.0,43.0,31.0,101.0,0.0
2020-03-09 12:15:46,14517,67.0,42.0,31.0,101.0,0.0
2020-03-09 12:15:52,14518,67.0,43.0,31.0,101.0,0.0
2020-03-09 12:16:05,14519,67.0,43.0,32.0,101.0,0.0
2020-03-09 12:16:11,14520,67.0,43.0,31.0,101.0,0.0
2020-03-09 12:16:18,14521,67.0,43.0,32.0,101.0,0.0
2020-03-09 12:16:25,14522,67.0,43.0,31.0,101.0,0.0
2020-03-09 12:16:38,14523,67.0,42.0,32.0,101.0,0.0
2020-03-09 12:16:44,14524,67.0,42.0,31.0,101.0,0.0
2020-03-09 12:16:57,14525,67.0,43.0,31.0,101.0,0.0
2020-03-09 12:17:10,14526,67.0,42.0,31.0,101.0,0.0
2020-03-09 12:17:29,14527,67.0,41.0,31.0,101.0,0.0
2020-03-09 12:17:42,14528,67.0,42.0,31.0,101.0,0.0
2020-03-09 12:17:54,14529,67.0,41.0,31.0,101.0,0.0
2020-03-09 12:18:08,14530,67.0,42.0,31.0,101.0,0.0
2020-03-09 12:18:27,14531,67.0,41.0,31.0,101.0,0.0
2020-03-09 12:18:34,14532,67.0,42.0,31.0,101.0,0.0
2020-03-09 12:18:52,14533,67.0,41.0,31.0,101.0,0.0
2020-03-09 12:19:06,14534,67.0,42.0,31.0,101.0,0.0
2020-03-09 12:19:12,14535,67.0,41.0,31.0,101.0,0.0
2020-03-09 12:19:19,14536,67.0,40.0,31.0,101.0,0.0
2020-03-09 12:19:25,14537,67.0,39.0,31.0,101.0,0.0
2020-03-09 12:19:31,14538,67.0,43.0,31.0,101.0,0.0
2020-03-09 12:19:38,14539,67.0,41.0,31.0,101.0,0.0
2020-03-09 12:19:44,14540,67.0,42.0,31.0,101.0,0.0
2020-03-09 12:19:54,14541,67.0,41.0,31.0,101.0,0.0
2020-03-09 12:19:58,14542,67.0,39.0,31.0,101.0,0.0
2020-03-09 12:20:05,14543,67.0,37.0,31.0,101.0,0.0
2020-03-09 12:20:10,14544,67.0,41.0,31.0,101.0,0.0
2020-03-09 12:20:17,14545,67.0,39.0,31.0,101.0,0.0
2020-03-09 12:20:23,14546,67.0,42.0,31.0,101.0,0.0
2020-03-09 12:20:37,14547,67.0,39.0,31.0,101.0,0.0
2020-03-09 12:20:43,14548,67.0,40.0,31.0,101.0,0.0
2020-03-09 12:20:56,14549,67.0,41.0,31.0,101.0,0.0
2020-03-09 12:21:02,14550,67.0,40.0,31.0,101.0,0.0
2020-03-09 12:21:15,14551,68.0,41.0,31.0,101.0,0.0
2020-03-09 12:21:22,14552,67.0,40.0,31.0,101.0,0.0
2020-03-09 12:21:28,14553,67.0,42.0,31.0,101.0,0.0
2020-03-09 12:21:42,14554,67.0,41.0,31.0,101.0,0.0
2020-03-09 12:21:48,14555,67.0,39.0,31.0,101.0,0.0
2020-03-09 12:21:54,14556,67.0,41.0,31.0,101.0,0.0
2020-03-09 12:22:01,14557,67.0,42.0,31.0,101.0,0.0
2020-03-09 12:22:07,14558,67.0,39.0,31.0,101.0,0.0
2020-03-09 12:22:14,14559,67.0,40.0,31.0,101.0,0.0
2020-03-09 12:22:27,14560,67.0,41.0,31.0,101.0,0.0
2020-03-09 12:22:58,14561,67.0,40.0,31.0,101.0,0.0
2020-03-09 12:23:18,14562,67.0,39.0,31.0,101.0,0.0
2020-03-09 12:23:24,14563,67.0,37.0,31.0,101.0,0.0
2020-03-09 12:23:31,14564,67.0,40.0,32.0,101.0,0.0
2020-03-09 12:23:37,14565,67.0,41.0,32.0,101.0,0.0
2020-03-09 12:23:44,14566,67.0,39.0,31.0,101.0,0.0
2020-03-09 12:23:50,14567,67.0,41.0,31.0,101.0,0.0
2020-03-09 12:23:57,14568,67.0,40.0,32.0,101.0,0.0
2020-03-09 12:24:04,14569,67.0,36.0,32.0,101.0,0.0
2020-03-09 12:24:10,14570,67.0,40.0,31.0,101.0,0.0
2020-03-09 12:24:17,14571,67.0,39.0,31.0,101.0,0.0
2020-03-09 12:24:24,14572,67.0,41.0,31.0,101.0,0.0
2020-03-09 12:24:36,14573,67.0,39.0,31.0,101.0,0.0
2020-03-09 12:24:43,14574,67.0,41.0,31.0,101.0,0.0
2020-03-09 12:24:49,14575,67.0,40.0,31.0,101.0,0.0
2020-03-09 12:25:02,14576,67.0,39.0,31.0,101.0,0.0
2020-03-09 12:25:08,14577,67.0,40.0,31.0,101.0,0.0
2020-03-09 12:25:15,14578,67.0,39.0,31.0,101.0,0.0
2020-03-09 12:25:22,14579,67.0,40.0,31.0,101.0,0.0
